"Path ID","Unique ID","Rule ID","Left","Right"
"55","TRS_0_2_215_0","MNXR8896_MNXM1887,MNXR94641_MNXM1887","1.CMPD_0000000163:1.MNXM4","1.CMPD_0000000015"
"55","TRS_0_2_223_0","MNXR53231_MNXM890,MNXR93744_MNXM890","1.CMPD_0000000163","1.CMPD_0000000026"
"55","TRS_0_2_33_0","MNXR1041_MNXM443","1.CMPD_0000000026:1.CMPD_0000000187","1.CMPD_0000000017"
"55","TRS_0_2_39_0","MNXR92327_MNXM51115","1.CMPD_0000000185","1.CMPD_0000000021"
"55","TRS_0_3_301_0","MNXR55970_MNXM279,MNXR70957_MNXM279,MNXR73258_MNXM279","1.MNXM4:1.MNXM76","1.CMPD_0000000163"
"55","TRS_0_3_315_0","MNXR68295_MNXM565,MNXR90842_MNXM565","1.CMPD_0000000192:1.MNXM42","1.CMPD_0000000030"
"55","TRS_0_3_47_0","MNXR78501_MNXM481","1.CMPD_0000000021:1.MNXM7","1.CMPD_0000000192"
"55","TRS_0_3_62_0","MNXR12875_MNXM2620,MNXR466_MNXM334,MNXR7025_MNXM4817,MNXR70675_MNXM495,MNXR714_MNXM125,MNXR81551_MNXM334,MNXR81684_MNXM125,MNXR81781_MNXM423,MNXR86319_MNXM3596,MNXR88839_MNXM145884,MNXR891_MNXM423,MNXR91136_MNXM125,MNXR93632_MNXM495,MNXR93637_MNXM4817","1.CMPD_0000000017:1.MNXM2","1.CMPD_0000000185"
"55","TRS_0_3_98_0","MNXR56599_MNXM9","1.MNXM12:1.MNXM2","1.CMPD_0000000187"
"56","TRS_0_0_2_0","MNXR56822_MNXM3355","1.CMPD_0000000006:1.CMPD_0000000007","1.TARGET_0000000001"
"56","TRS_0_1_13_0","MNXR63359_MNXM2781","1.CMPD_0000000015:1.MNXM01:1.MNXM6","1.CMPD_0000000007"
"56","TRS_0_1_3_0","MNXR1772_MNXM12,MNXR78501_MNXM12","1.CMPD_0000000018:1.MNXM3","1.CMPD_0000000006"
"56","TRS_0_2_215_0","MNXR8896_MNXM1887,MNXR94641_MNXM1887","1.CMPD_0000000163:1.MNXM4","1.CMPD_0000000015"
"56","TRS_0_2_220_0","MNXR21180_MNXM890","1.CMPD_0000000169:1.MNXM4:1.MNXM6","1.CMPD_0000000026"
"56","TRS_0_2_33_0","MNXR1041_MNXM443","1.CMPD_0000000026:1.CMPD_0000000187","1.CMPD_0000000017"
"56","TRS_0_2_39_0","MNXR92327_MNXM51115","1.CMPD_0000000185","1.CMPD_0000000021"
"56","TRS_0_2_5_0","MNXR81684_MNXM14,MNXR81781_MNXM3,MNXR93632_MNXM7,MNXR93637_MNXM19","1.CMPD_0000000192:1.MNXM15","1.CMPD_0000000018"
"56","TRS_0_3_305_0","MNXR93744_MNXM279","1.CMPD_0000000026:1.MNXM15","1.CMPD_0000000163"
"56","TRS_0_3_337_0","MNXR14773_MNXM505","1.MNXM10:1.MNXM164:1.MNXM26","1.CMPD_0000000169"
"56","TRS_0_3_47_0","MNXR78501_MNXM481","1.CMPD_0000000021:1.MNXM7","1.CMPD_0000000192"
"56","TRS_0_3_62_0","MNXR12875_MNXM2620,MNXR466_MNXM334,MNXR7025_MNXM4817,MNXR70675_MNXM495,MNXR714_MNXM125,MNXR81551_MNXM334,MNXR81684_MNXM125,MNXR81781_MNXM423,MNXR86319_MNXM3596,MNXR88839_MNXM145884,MNXR891_MNXM423,MNXR91136_MNXM125,MNXR93632_MNXM495,MNXR93637_MNXM4817","1.CMPD_0000000017:1.MNXM2","1.CMPD_0000000185"
"56","TRS_0_3_98_0","MNXR56599_MNXM9","1.MNXM12:1.MNXM2","1.CMPD_0000000187"
"57","TRS_0_0_2_0","MNXR56822_MNXM3355","1.CMPD_0000000006:1.CMPD_0000000007","1.TARGET_0000000001"
"57","TRS_0_1_13_0","MNXR63359_MNXM2781","1.CMPD_0000000015:1.MNXM01:1.MNXM6","1.CMPD_0000000007"
"57","TRS_0_1_3_0","MNXR1772_MNXM12,MNXR78501_MNXM12","1.CMPD_0000000018:1.MNXM3","1.CMPD_0000000006"
"57","TRS_0_2_10_0","MNXR514_MNXM14","1.CMPD_0000000030","1.CMPD_0000000018"
"57","TRS_0_2_215_0","MNXR8896_MNXM1887,MNXR94641_MNXM1887","1.CMPD_0000000163:1.MNXM4","1.CMPD_0000000015"
"57","TRS_0_2_220_0","MNXR21180_MNXM890","1.CMPD_0000000169:1.MNXM4:1.MNXM6","1.CMPD_0000000026"
"57","TRS_0_2_33_0","MNXR1041_MNXM443","1.CMPD_0000000026:1.CMPD_0000000187","1.CMPD_0000000017"
"57","TRS_0_2_39_0","MNXR92327_MNXM51115","1.CMPD_0000000185","1.CMPD_0000000021"
"57","TRS_0_3_301_0","MNXR55970_MNXM279,MNXR70957_MNXM279,MNXR73258_MNXM279","1.MNXM4:1.MNXM76","1.CMPD_0000000163"
"57","TRS_0_3_315_0","MNXR68295_MNXM565,MNXR90842_MNXM565","1.CMPD_0000000192:1.MNXM42","1.CMPD_0000000030"
"57","TRS_0_3_337_0","MNXR14773_MNXM505","1.MNXM10:1.MNXM164:1.MNXM26","1.CMPD_0000000169"
"57","TRS_0_3_47_0","MNXR78501_MNXM481","1.CMPD_0000000021:1.MNXM7","1.CMPD_0000000192"
"57","TRS_0_3_62_0","MNXR12875_MNXM2620,MNXR466_MNXM334,MNXR7025_MNXM4817,MNXR70675_MNXM495,MNXR714_MNXM125,MNXR81551_MNXM334,MNXR81684_MNXM125,MNXR81781_MNXM423,MNXR86319_MNXM3596,MNXR88839_MNXM145884,MNXR891_MNXM423,MNXR91136_MNXM125,MNXR93632_MNXM495,MNXR93637_MNXM4817","1.CMPD_0000000017:1.MNXM2","1.CMPD_0000000185"
"57","TRS_0_3_98_0","MNXR56599_MNXM9","1.MNXM12:1.MNXM2","1.CMPD_0000000187"
"58","TRS_0_0_2_0","MNXR56822_MNXM3355","1.CMPD_0000000006:1.CMPD_0000000007","1.TARGET_0000000001"
"58","TRS_0_1_13_0","MNXR63359_MNXM2781","1.CMPD_0000000015:1.MNXM01:1.MNXM6","1.CMPD_0000000007"
"58","TRS_0_1_3_0","MNXR1772_MNXM12,MNXR78501_MNXM12","1.CMPD_0000000018:1.MNXM3","1.CMPD_0000000006"
"58","TRS_0_2_10_0","MNXR514_MNXM14","1.CMPD_0000000030","1.CMPD_0000000018"
"58","TRS_0_2_215_0","MNXR8896_MNXM1887,MNXR94641_MNXM1887","1.CMPD_0000000163:1.MNXM4","1.CMPD_0000000015"
"58","TRS_0_2_220_0","MNXR21180_MNXM890","1.CMPD_0000000169:1.MNXM4:1.MNXM6","1.CMPD_0000000026"
"58","TRS_0_2_33_0","MNXR1041_MNXM443","1.CMPD_0000000026:1.CMPD_0000000187","1.CMPD_0000000017"
"58","TRS_0_2_39_0","MNXR92327_MNXM51115","1.CMPD_0000000185","1.CMPD_0000000021"
"58","TRS_0_3_305_0","MNXR93744_MNXM279","1.CMPD_0000000026:1.MNXM15","1.CMPD_0000000163"
"58","TRS_0_3_315_0","MNXR68295_MNXM565,MNXR90842_MNXM565","1.CMPD_0000000192:1.MNXM42","1.CMPD_0000000030"
"58","TRS_0_3_337_0","MNXR14773_MNXM505","1.MNXM10:1.MNXM164:1.MNXM26","1.CMPD_0000000169"
"58","TRS_0_3_47_0","MNXR78501_MNXM481","1.CMPD_0000000021:1.MNXM7","1.CMPD_0000000192"
"58","TRS_0_3_62_0","MNXR12875_MNXM2620,MNXR466_MNXM334,MNXR7025_MNXM4817,MNXR70675_MNXM495,MNXR714_MNXM125,MNXR81551_MNXM334,MNXR81684_MNXM125,MNXR81781_MNXM423,MNXR86319_MNXM3596,MNXR88839_MNXM145884,MNXR891_MNXM423,MNXR91136_MNXM125,MNXR93632_MNXM495,MNXR93637_MNXM4817","1.CMPD_0000000017:1.MNXM2","1.CMPD_0000000185"
"58","TRS_0_3_98_0","MNXR56599_MNXM9","1.MNXM12:1.MNXM2","1.CMPD_0000000187"
"59","TRS_0_0_2_0","MNXR56822_MNXM3355","1.CMPD_0000000006:1.CMPD_0000000007","1.TARGET_0000000001"
"59","TRS_0_1_13_0","MNXR63359_MNXM2781","1.CMPD_0000000015:1.MNXM01:1.MNXM6","1.CMPD_0000000007"
"59","TRS_0_1_3_0","MNXR1772_MNXM12,MNXR78501_MNXM12","1.CMPD_0000000018:1.MNXM3","1.CMPD_0000000006"
"59","TRS_0_2_10_0","MNXR514_MNXM14","1.CMPD_0000000030","1.CMPD_0000000018"
"59","TRS_0_2_215_0","MNXR8896_MNXM1887,MNXR94641_MNXM1887","1.CMPD_0000000163:1.MNXM4","1.CMPD_0000000015"
"59","TRS_0_2_224_0","MNXR89767_MNXM890","1.CMPD_0000000170","1.CMPD_0000000026"
"59","TRS_0_2_33_0","MNXR1041_MNXM443","1.CMPD_0000000026:1.CMPD_0000000187","1.CMPD_0000000017"
"59","TRS_0_2_39_0","MNXR92327_MNXM51115","1.CMPD_0000000185","1.CMPD_0000000021"
"59","TRS_0_3_301_0","MNXR55970_MNXM279,MNXR70957_MNXM279,MNXR73258_MNXM279","1.MNXM4:1.MNXM76","1.CMPD_0000000163"
"59","TRS_0_3_315_0","MNXR68295_MNXM565,MNXR90842_MNXM565","1.CMPD_0000000192:1.MNXM42","1.CMPD_0000000030"
"59","TRS_0_3_334_0","MNXR8824_MNXM3476,MNXR94628_MNXM3476","1.CMPD_0000000163:1.MNXM10","1.CMPD_0000000170"
"59","TRS_0_3_47_0","MNXR78501_MNXM481","1.CMPD_0000000021:1.MNXM7","1.CMPD_0000000192"
"59","TRS_0_3_62_0","MNXR12875_MNXM2620,MNXR466_MNXM334,MNXR7025_MNXM4817,MNXR70675_MNXM495,MNXR714_MNXM125,MNXR81551_MNXM334,MNXR81684_MNXM125,MNXR81781_MNXM423,MNXR86319_MNXM3596,MNXR88839_MNXM145884,MNXR891_MNXM423,MNXR91136_MNXM125,MNXR93632_MNXM495,MNXR93637_MNXM4817","1.CMPD_0000000017:1.MNXM2","1.CMPD_0000000185"
"59","TRS_0_3_98_0","MNXR56599_MNXM9","1.MNXM12:1.MNXM2","1.CMPD_0000000187"
